16079 0.003050 51.860000 1 0.000000
14191 0.007414 13.076000 5 20.038014
4446 0.009906 41.476579 38 12.143345
16073 0.001237 22.031429 7 22.018409
16072 0.007011 23.388182 11 21.043661
16071 0.012023 33.136538 26 18.522267
4447 0.012454 40.820909 11 17.096937
16077 0.024745 17.333333 3 24.513035
16076 0.001933 39.000000 1 0.000000
16075 0.007271 21.362727 22 19.435579
16074 0.013694 28.749231 39 22.353004
13736 0.114835 3.700000 1 0.000000
16078 0.004042 39.854000 5 16.131983
13733 0.002975 8.000000 1 0.000000
13731 0.012189 30.912667 15 17.319978
13730 0.001228 17.684286 7 19.578074
13739 0.006392 3.000000 1 0.000000
14291 0.003211 62.970000 1 0.000000
11382 0.000492 48.445000 2 0.445000
16427 0.026199 28.083158 57 11.980800
11384 0.008874 46.600000 5 10.131140
11385 0.006026 68.543333 3 9.846679
11386 0.007008 71.496667 3 7.171705
11387 0.006974 72.906667 3 6.379030
19397 0.138942 31.136667 3 20.772033
5983 0.007878 34.000000 1 0.000000
19395 0.083454 39.183077 13 19.551230
19394 0.018761 47.870000 12 17.501452
19393 0.004062 42.226000 5 13.691239
14925 0.005259 40.232000 10 6.601374
13295 0.003269 20.778889 18 15.221616
14924 0.007574 30.370000 1 0.000000
19159 0.004540 28.024545 11 24.216406
19158 0.014569 45.579167 36 14.740708
14609 0.023753 10.572000 5 8.662070
3998 0.015434 28.500000 2 28.500000
3996 0.008349 30.533333 3 25.653463
3995 0.009129 60.000000 1 0.000000
17293 0.011253 37.370000 2 3.370000
3992 0.004134 50.185000 2 9.815000
3991 0.025476 47.000000 1 0.000000
13026 0.012109 28.000000 1 0.000000
19374 0.020734 48.633333 6 16.548722
19377 0.013090 63.453810 21 11.398963
16672 0.014053 35.580000 6 12.947823
14921 0.009718 24.500000 2 1.500000
16679 0.000737 23.710000 1 0.000000
6543 0.004896 93.000000 1 0.000000
19379 0.062258 66.634706 17 15.228529
19378 0.006346 67.362222 18 11.877618
6153 0.003233 43.520000 1 0.000000
6157 0.007330 36.000000 1 0.000000
6158 0.006282 44.815000 2 5.555000
6159 0.008676 32.843333 3 23.059288
13603 0.006556 47.246429 14 9.639462
13602 0.006273 41.655769 26 19.380087
13601 0.000709 39.500000 2 9.500000
13600 0.028846 24.509630 27 21.573618
13458 0.007585 32.280000 4 20.529452
13605 0.007281 27.887000 20 23.861688
13604 0.010287 32.856471 51 16.789788
13608 0.012948 19.598276 29 22.149354
5854 0.007989 32.220000 1 0.000000
4830 0.009212 35.755000 6 30.329408
4977 0.007042 42.465000 2 3.465000
17654 0.027304 43.181765 34 27.931447
17655 0.003089 31.140000 8 26.746586
17657 0.005399 58.297647 17 16.981573
17650 0.003570 27.940357 28 14.964396
17651 0.020273 57.451000 30 15.803999
17652 0.004085 21.324737 19 17.447689
16496 0.005540 9.260000 2 1.850000
17658 0.008103 39.502381 21 16.521363
17659 0.005007 33.409000 20 14.743157
16252 0.004395 33.223333 3 9.516989
16251 0.001501 32.708333 12 11.835745
16250 0.001908 30.818148 27 11.492343
16257 0.048720 7.787647 17 8.145847
16256 0.063618 4.914375 16 6.261849
16255 0.030313 9.544286 7 12.825920
16254 0.012950 30.766250 8 5.879466
16259 0.015757 22.742985 67 12.779732
16258 0.015220 29.826757 37 14.957371
13549 0.010895 37.989318 44 17.389068
14355 0.168364 7.350000 10 6.957448
12018 0.005342 39.069048 21 17.625864
12015 0.005018 25.606250 8 9.308766
12014 0.013799 33.067500 4 5.877846
12016 0.003155 23.332500 4 12.668906
12011 0.013285 40.217647 17 13.020256
12010 0.000488 31.000000 1 0.000000
12012 0.000376 46.670000 1 0.000000
7889 0.043190 104.111515 33 9.120625
7888 0.036345 98.691389 36 11.860588
16382 0.002406 51.945000 6 14.480969
16385 0.002827 58.311667 6 8.319716
16384 0.001742 53.657500 4 13.477089
16386 0.001920 21.455000 4 5.083412
7881 0.002215 118.530000 1 0.000000
17251 0.007867 29.630000 1 0.000000
17252 0.008074 19.943333 3 4.576537
7882 0.037095 82.412500 4 6.073637
7885 0.048227 96.303333 3 10.904960
7884 0.037699 92.600000 3 6.050240
7887 0.001440 93.550000 4 10.790345
7886 0.032776 98.982821 39 13.894235
17030 0.008678 47.606923 13 14.235782
17031 0.020583 39.719474 38 18.709941
17032 0.012056 40.282222 9 20.166105
20747 0.015682 49.434651 43 13.297126
17036 0.012255 37.399000 10 18.219379
15204 0.168342 0.000000 1 0.000000
17038 0.009429 19.572857 7 15.158257
17039 0.032274 31.455238 21 16.076355
11269 0.005366 73.000000 1 0.000000
13364 0.025069 10.718000 5 11.528119
5989 0.010890 14.170000 2 3.980000
9758 0.121614 0.000000 1 0.000000
4149 0.014800 46.856667 6 11.624360
7869 0.005885 62.785000 2 2.965000
12520 0.335796 0.000000 1 0.000000
11304 0.740575 5.645000 2 1.575000
16811 0.003372 14.820000 1 0.000000
16810 0.021890 42.259452 73 19.466952
16813 0.027819 28.798302 53 22.813149
16812 0.038686 29.893182 22 14.110737
3691 0.089881 17.000000 1 0.000000
12129 0.000513 51.000000 1 0.000000
12128 0.002438 44.593333 6 5.272266
14335 0.004743 42.286667 3 5.292261
11612 0.002455 74.080000 1 0.000000
12121 0.000624 55.000000 1 0.000000
7621 0.012097 72.225000 2 12.965000
12122 0.000662 62.000000 1 0.000000
12127 0.002053 49.140000 4 6.725979
11125 0.007346 49.000000 1 0.000000
14138 0.014281 13.180000 8 13.705557
18458 0.003815 57.000000 1 0.000000
7623 0.005127 66.670000 1 0.000000
11948 0.017029 41.704286 7 19.084760
11949 0.017580 0.000000 1 0.000000
14130 0.008429 25.647778 9 10.911307
14131 0.009659 19.693333 3 15.212287
14132 0.004217 11.575000 2 11.575000
11945 0.009780 66.285000 6 14.692156
11942 0.014251 50.194000 5 8.270825
14135 0.009574 18.407037 27 16.184719
14136 0.004192 37.815000 2 8.185000
15208 0.019041 36.115000 2 6.485000
14448 0.010418 22.581667 6 10.972603
5116 0.004345 46.036667 3 25.886342
17728 0.043982 45.834286 49 19.557174
17729 0.010689 25.000000 5 4.147288
11129 0.119536 58.430000 32 22.571962
17724 0.006978 61.136970 33 20.215396
17725 0.010465 50.109286 28 27.625837
17726 0.004641 65.843333 12 15.212522
17727 0.039714 60.228182 33 29.753382
17720 0.004809 57.494545 11 9.491088
17721 0.016126 56.671200 25 11.641351
17722 0.042359 35.533218 87 23.859473
17723 0.014542 41.701905 42 24.937819
16925 0.006956 50.000000 1 0.000000
16924 0.005604 57.000000 1 0.000000
16926 0.010802 41.706667 3 11.490812
16922 0.012746 66.860000 1 0.000000
15137 0.007708 4.500000 2 4.500000
7266 0.025588 41.000000 1 0.000000
16929 0.016648 26.300000 2 25.930000
16928 0.007615 30.038000 10 9.286527
17879 0.070725 4.445000 2 2.965000
6206 0.001769 35.842500 4 26.983317
6207 0.000323 49.000000 1 0.000000
6200 0.018760 0.000000 1 0.000000
6201 0.001378 43.040000 3 3.677254
6202 0.001064 40.000000 1 0.000000
15134 0.004534 30.794000 5 11.249661
6208 0.000797 42.000000 2 8.000000
14624 0.006397 44.174588 85 17.615480
14625 0.006682 42.510000 11 24.724703
11002 0.205029 41.148000 5 17.612258
14627 0.003421 22.426667 18 16.042832
15869 0.007445 26.034286 7 8.499348
14621 0.003523 15.162500 24 15.957117
14622 0.002873 32.458000 10 17.126975
14623 0.004090 44.403269 52 10.676410
15717 0.021441 18.102500 4 13.574849
15716 0.016530 11.760000 2 2.870000
15867 0.006314 34.249310 29 11.931292
15714 0.023956 25.433333 12 15.746431
14628 0.008220 25.160000 9 11.861504
15860 0.014796 23.976667 3 15.646329
15711 0.004180 52.410000 7 10.957700
15710 0.008818 33.222500 4 24.790065
13091 0.005993 44.000000 1 0.000000
14683 0.009068 14.026667 3 0.761110
19156 0.013623 32.000000 1 0.000000
5557 0.022814 27.220000 1 0.000000
15593 2.818317 0.095000 2 0.095000
13058 0.025424 67.005000 6 17.552993
13059 0.002962 63.050000 3 16.467291
13051 0.006392 70.380000 1 0.000000
13057 0.000683 16.480000 1 0.000000
13055 0.009406 50.623333 3 18.479333
8046 0.006218 94.000000 1 0.000000
11730 0.017826 74.080000 1 0.000000
5819 0.002540 42.790000 3 10.478305
13183 0.002949 11.110000 1 0.000000
14724 0.001580 25.013333 3 9.667131
14710 0.007872 20.976667 6 6.240475
14247 0.007879 26.500000 2 0.500000
14712 0.002840 39.057500 8 19.706578
19376 0.003649 44.450000 1 0.000000
14242 0.007001 35.190000 11 12.887118
14727 0.008420 23.523333 9 13.429789
14240 0.012190 50.313684 19 15.815177
15663 0.012479 14.803333 3 6.891833
21479 0.055257 2.000000 1 0.000000
15660 0.008467 39.000000 1 0.000000
17821 0.130816 2.000000 1 0.000000
14249 0.003969 28.000000 1 0.000000
16512 0.031256 16.388333 6 14.097847
15361 0.152466 0.000000 1 0.000000
5450 0.003656 38.192857 7 24.255042
17746 0.030044 9.876250 8 7.429734
5452 0.007918 57.595000 4 2.714125
5454 0.010392 52.852500 8 14.606365
5455 0.001010 64.914000 5 3.423721
5456 0.000870 62.970000 1 0.000000
13189 0.005705 29.236429 14 19.372266
14395 0.024768 17.225000 2 17.225000
14397 0.007390 49.920000 5 14.612960
14390 0.012123 41.942000 5 12.216116
14392 0.012703 46.623571 14 21.043276
19275 0.026213 15.346667 3 15.773407
16935 0.022574 36.546667 3 27.194130
14398 0.014144 33.500000 4 16.147755
14399 0.000966 33.315000 2 3.685000
13948 0.016562 45.515556 63 18.677568
15914 0.002437 42.130000 21 5.804873
12493 0.010812 23.780000 4 20.507642
15911 0.014335 24.773333 15 16.073804
15910 0.002332 29.740000 4 9.792926
15913 0.002646 37.778947 38 9.533458
12496 0.003196 48.150000 1 0.000000
13941 0.009768 48.200370 27 14.557007
13942 0.004395 50.284444 27 19.558748
13943 0.018602 37.510000 4 4.554152
15919 0.005255 37.887586 29 12.417506
15918 0.006451 31.240000 16 12.544753
13946 0.003098 7.947143 7 13.575458
13947 0.014126 43.663200 25 16.397033
5533 0.015350 29.236667 6 12.097231
5532 0.000844 23.520000 2 3.520000
5531 0.006551 12.250000 4 13.083864
5530 0.011316 32.592500 4 5.886431
5537 0.015277 40.740000 1 0.000000
5535 0.004301 27.543333 3 15.177080
13332 0.013054 16.300000 1 0.000000
18147 0.003913 114.820000 1 0.000000
14408 0.052783 13.265854 41 13.236552
14409 0.017739 16.596000 30 11.459691
5572 0.019527 41.000000 1 0.000000
12069 0.021467 40.814375 16 14.920438
14406 0.013396 27.722222 9 17.610900
14407 0.045620 10.185000 4 9.931643
14400 0.009462 25.926667 3 18.395045
20318 7.506966 0.000000 1 0.000000
7180 0.028314 25.930000 1 0.000000
7369 0.000849 74.080000 1 0.000000
15364 0.014471 10.000000 3 9.273618
16909 0.006055 40.000000 1 0.000000
13834 0.024763 13.450000 16 12.930831
13971 0.000525 34.666667 3 5.792716
13836 0.021860 2.960000 2 0.740000
13837 0.013994 36.926667 3 9.010203
13831 0.003339 38.166429 14 6.067610
13832 0.005422 23.946667 9 10.542590
13833 0.001997 10.266000 5 5.567274
7170 0.031470 25.250000 4 17.049560
7207 0.013154 23.167500 4 22.889536
15304 0.003335 35.188333 6 19.687563
12837 0.009154 36.743333 15 22.604976
15288 0.006965 36.456585 41 10.116275
15285 0.005589 17.719091 11 15.778474
15284 0.006509 13.255000 16 10.885222
8015 0.005170 97.000000 1 0.000000
12838 0.013732 41.591304 23 17.870046
15281 0.009657 21.760000 2 3.240000
15280 0.116607 0.000000 1 0.000000
15283 0.011452 64.163333 18 20.541280
15282 0.015559 24.050000 3 1.515014
15043 0.001123 67.240714 14 8.002209
15042 0.003168 67.327500 20 10.264260
15041 0.001013 72.333333 3 2.494438
15040 0.002070 49.030000 4 31.196473
15047 0.001082 50.930000 3 2.001316
15046 0.003178 57.138889 45 13.805862
15045 0.004510 64.129103 78 17.543955
15044 0.001812 69.973077 13 7.986735
5627 0.014152 29.843750 8 17.759091
5626 0.014020 26.616000 10 15.570780
4381 0.008455 41.926364 55 5.961983
5624 0.002175 56.841429 14 23.602295
5623 0.005818 49.240000 14 23.592188
5622 0.005490 48.915000 8 20.580578
5621 0.008768 42.087500 4 4.338781
12065 0.002411 31.485000 2 1.855000
17473 0.015679 52.782500 4 4.034851
13979 0.008999 44.301875 16 13.834517
4591 0.003345 51.860000 1 0.000000
12066 0.010956 30.446000 5 21.796871
16374 0.004545 51.430000 2 0.430000
17549 0.002411 9.000000 1 0.000000
6096 0.000786 28.240000 2 6.760000
15210 0.009074 37.040000 1 0.000000
3835 0.030938 29.630000 1 0.000000
8058 0.005137 95.190000 1 0.000000
7172 0.023700 34.546667 6 25.078709
21778 0.034741 120.010000 1 0.000000
5995 0.000301 51.670000 1 0.000000
5994 0.002185 67.831429 14 13.133713
5997 0.007271 59.318438 32 15.099404
5996 0.013842 31.300000 2 6.850000
16375 0.002472 25.870000 6 5.525501
13725 0.008737 35.240000 5 18.247596
13726 0.008593 40.440000 23 21.145260
13727 0.002748 53.000000 1 0.000000
13728 0.002473 7.410000 2 7.410000
13729 0.017018 33.033333 54 21.729806
4679 0.007694 48.000000 2 10.000000
5999 0.006775 48.994063 32 17.383187
5998 0.000497 41.500000 2 9.500000
20495 7.060707 0.190000 1 0.000000
11374 0.003341 62.223333 3 3.248552
19383 0.018569 26.287500 4 16.358193
19384 0.006893 47.706000 5 7.050412
19385 0.033443 41.213750 8 14.749736
19418 0.012344 41.853333 3 13.781740
19419 0.322063 0.000000 1 0.000000
19148 0.366636 0.000000 1 0.000000
19146 0.008760 30.536000 5 6.118695
